Gene stable ID	RefSeq mRNA predicted ID
ENSBTAG00000037983	XM_015458210
ENSBTAG00000037983	
ENSBTAG00000000955	XM_059883650
ENSBTAG00000000955	
ENSBTAG00000000955	XM_015461592
ENSBTAG00000000955	XM_005227892
ENSBTAG00000000955	XM_005227893
ENSBTAG00000012561	XM_005202229
ENSBTAG00000012561	
ENSBTAG00000032686	XM_002690504
ENSBTAG00000032686	XM_059890783
ENSBTAG00000032686	XM_059890782
ENSBTAG00000032686	
ENSBTAG00000032686	XM_059890781
ENSBTAG00000032686	XM_024997946
ENSBTAG00000009983	XM_024997506
ENSBTAG00000009983	XM_015473036
ENSBTAG00000009983	
ENSBTAG00000009983	XM_024997504
ENSBTAG00000009983	XM_059890370
ENSBTAG00000009983	XM_010808931
ENSBTAG00000009983	XM_024997505
ENSBTAG00000009983	XM_015473035
ENSBTAG00000009983	XM_005211329
ENSBTAG00000001055	XM_024978014
ENSBTAG00000001055	XM_005218913
ENSBTAG00000001055	
ENSBTAG00000024713	
ENSBTAG00000009382	XM_010815247
ENSBTAG00000009382	XM_010815246
ENSBTAG00000020954	
ENSBTAG00000020954	XM_059888335
ENSBTAG00000020390	XM_059883603
ENSBTAG00000020390	XM_059883606
ENSBTAG00000020390	XM_059883602
ENSBTAG00000020390	XM_059883604
ENSBTAG00000050347	XM_024994729
ENSBTAG00000012797	XM_024991205
ENSBTAG00000012797	XM_024991207
ENSBTAG00000012797	XM_059885975
ENSBTAG00000012797	XM_059885973
ENSBTAG00000012797	XM_024991208
ENSBTAG00000012797	XM_059885970
ENSBTAG00000012797	
ENSBTAG00000060578	XM_024978748
ENSBTAG00000060578	
ENSBTAG00000060578	XM_024978747
ENSBTAG00000060578	XM_005219510
ENSBTAG00000060777	
ENSBTAG00000010890	
ENSBTAG00000010890	XM_005211328
ENSBTAG00000010890	XM_024997503
ENSBTAG00000010890	XM_015473033
ENSBTAG00000001775	XM_024978012
ENSBTAG00000001775	XM_059876540
ENSBTAG00000001775	XM_010814929
ENSBTAG00000001775	XM_005219102
ENSBTAG00000001775	XM_059876541
ENSBTAG00000019646	XM_024994522
ENSBTAG00000019646	XM_059888345
ENSBTAG00000016761	
ENSBTAG00000048107	
ENSBTAG00000048107	XM_059887953
ENSBTAG00000048107	XM_059887952
ENSBTAG00000018880	XM_059878467
ENSBTAG00000018880	XM_015458647
ENSBTAG00000018880	
ENSBTAG00000018320	
ENSBTAG00000000290	XM_024995395
ENSBTAG00000000290	
ENSBTAG00000000290	XM_010801333
ENSBTAG00000000290	XM_005201635
ENSBTAG00000000290	XM_059888420
ENSBTAG00000000290	XM_002684898
ENSBTAG00000019648	
ENSBTAG00000030705	
ENSBTAG00000030705	XM_059877581
ENSBTAG00000030705	XM_024979173
ENSBTAG00000001029	
ENSBTAG00000001029	XM_010821072
ENSBTAG00000001029	XM_010821074
ENSBTAG00000001029	XM_059882854
ENSBTAG00000001029	XM_010821075
ENSBTAG00000001029	XM_015461265
ENSBTAG00000001029	XM_010821073
ENSBTAG00000001029	XM_059882852
ENSBTAG00000000829	
ENSBTAG00000000625	XM_024997425
ENSBTAG00000000625	
ENSBTAG00000000625	XM_024997426
ENSBTAG00000001776	
ENSBTAG00000001776	XM_059876539
ENSBTAG00000025837	
ENSBTAG00000025837	XM_059886539
ENSBTAG00000025837	XM_005206760
ENSBTAG00000025837	XM_059886540
ENSBTAG00000025837	XM_005206762
ENSBTAG00000018539	
ENSBTAG00000000831	
ENSBTAG00000000831	XM_024980382
ENSBTAG00000048706	
ENSBTAG00000018545	XM_059876499
ENSBTAG00000018545	XM_005219141
ENSBTAG00000018545	
ENSBTAG00000038333	XM_010808913
ENSBTAG00000038333	XM_059890350
ENSBTAG00000038333	XM_059890349
ENSBTAG00000038333	XM_059890351
ENSBTAG00000038333	XM_059890346
ENSBTAG00000038333	
ENSBTAG00000038333	XM_059890348
ENSBTAG00000038333	XM_024997468
ENSBTAG00000038333	XM_059890347
ENSBTAG00000038333	XM_059890344
ENSBTAG00000038333	XM_024997465
ENSBTAG00000038333	XM_059890343
ENSBTAG00000038333	XM_024997462
ENSBTAG00000038333	XM_024997464
ENSBTAG00000038333	XM_059890345
ENSBTAG00000001619	
ENSBTAG00000001619	XM_024997903
ENSBTAG00000001619	XM_059890758
ENSBTAG00000001619	XM_005211406
ENSBTAG00000001619	XM_002690460
ENSBTAG00000001778	
ENSBTAG00000001032	
ENSBTAG00000000147	
ENSBTAG00000000147	XM_059886981
ENSBTAG00000000147	XM_010805291
ENSBTAG00000000147	XM_002687663
ENSBTAG00000000147	XM_059886982
ENSBTAG00000000147	XM_010805292
ENSBTAG00000046295	
ENSBTAG00000000833	
ENSBTAG00000000833	XM_024980038
ENSBTAG00000021060	XM_024979863
ENSBTAG00000012599	XM_059890367
ENSBTAG00000001780	
ENSBTAG00000008518	
ENSBTAG00000008518	XM_059876814
ENSBTAG00000008518	XM_024978362
ENSBTAG00000021061	
ENSBTAG00000025121	
ENSBTAG00000003547	
ENSBTAG00000003547	XM_059883290
ENSBTAG00000008343	
ENSBTAG00000019651	
ENSBTAG00000007117	XM_010816067
ENSBTAG00000007117	XM_002695868
ENSBTAG00000007117	XM_059878491
ENSBTAG00000007117	
ENSBTAG00000001035	XM_005227172
ENSBTAG00000001035	XM_024987275
ENSBTAG00000001035	XM_059882995
ENSBTAG00000001035	XM_024987273
ENSBTAG00000001035	XM_024987274
ENSBTAG00000001035	XM_059882996
ENSBTAG00000001035	XM_005227165
ENSBTAG00000001035	XM_005227171
ENSBTAG00000001035	XM_005227166
ENSBTAG00000001035	XM_024987277
ENSBTAG00000001035	
ENSBTAG00000040368	XM_005211277
ENSBTAG00000040368	XM_005211278
ENSBTAG00000040368	XM_015473010
ENSBTAG00000040368	XM_015473012
ENSBTAG00000040368	XM_015473011
ENSBTAG00000040368	XM_015473013
ENSBTAG00000032217	
ENSBTAG00000063378	
ENSBTAG00000016381	XM_059890456
ENSBTAG00000016381	XM_059890457
ENSBTAG00000016381	
ENSBTAG00000065788	
ENSBTAG00000050510	XM_002683769
ENSBTAG00000057974	
ENSBTAG00000060478	
ENSBTAG00000004815	
ENSBTAG00000004815	XM_059888191
ENSBTAG00000004815	XM_059888190
ENSBTAG00000004815	XM_059888189
ENSBTAG00000004815	XM_059888194
ENSBTAG00000004815	XM_059888192
ENSBTAG00000004815	XM_059888193
ENSBTAG00000004815	XM_059888195
ENSBTAG00000045880	XM_059877139
ENSBTAG00000045880	XM_005219563
ENSBTAG00000068564	
ENSBTAG00000016378	
ENSBTAG00000016378	XM_059890369
ENSBTAG00000013638	
ENSBTAG00000013638	XM_003586516
ENSBTAG00000062886	
ENSBTAG00000050920	XM_010815317
ENSBTAG00000050920	XM_010815315
ENSBTAG00000050920	XM_010815316
ENSBTAG00000074856	
ENSBTAG00000058940	
ENSBTAG00000058538	
ENSBTAG00000058538	XM_005206486
ENSBTAG00000058538	XM_024991328
ENSBTAG00000058538	XM_015471060
ENSBTAG00000058538	XM_015471059
ENSBTAG00000015727	
ENSBTAG00000078173	
ENSBTAG00000072938	
ENSBTAG00000005724	
ENSBTAG00000005724	XM_059883406
ENSBTAG00000005724	XM_005227784
ENSBTAG00000005724	XM_005227783
ENSBTAG00000005724	XM_024987981
ENSBTAG00000005724	XM_059883404
ENSBTAG00000005724	XM_024987982
ENSBTAG00000005724	XM_059883403
ENSBTAG00000005724	XM_059883402
ENSBTAG00000005724	XM_059883407
ENSBTAG00000049098	XM_024994295
ENSBTAG00000049098	XM_015472165
ENSBTAG00000060511	
ENSBTAG00000063236	
ENSBTAG00000046663	
ENSBTAG00000075899	
ENSBTAG00000009177	
ENSBTAG00000009177	XM_059876620
ENSBTAG00000009177	XM_059876618
ENSBTAG00000009177	XM_059876617
ENSBTAG00000009177	XM_059876619
ENSBTAG00000013836	XM_059890890
ENSBTAG00000013836	XM_059890889
ENSBTAG00000013836	XM_024998085
ENSBTAG00000013836	XM_059890888
ENSBTAG00000013836	XM_010809553
ENSBTAG00000013836	XM_010809554
ENSBTAG00000013836	XM_024998081
ENSBTAG00000013836	XM_010809550
ENSBTAG00000013836	XM_010809552
ENSBTAG00000013836	XM_024998088
ENSBTAG00000013836	XM_010809551
ENSBTAG00000013836	XM_024998087
ENSBTAG00000013836	XM_024998082
ENSBTAG00000013836	XM_010809548
ENSBTAG00000049203	XM_005218932
ENSBTAG00000049203	XM_005218933
ENSBTAG00000049203	XM_010814749
ENSBTAG00000056721	
ENSBTAG00000075802	
ENSBTAG00000074976	
ENSBTAG00000021062	
ENSBTAG00000074001	
ENSBTAG00000078788	XM_010807184
ENSBTAG00000078788	
ENSBTAG00000078218	
ENSBTAG00000001462	
ENSBTAG00000001462	XM_024994726
ENSBTAG00000001462	XM_024994727
ENSBTAG00000001462	XM_010806455
ENSBTAG00000001462	XM_059888487
ENSBTAG00000009641	
ENSBTAG00000009641	XM_059890505
ENSBTAG00000009493	
ENSBTAG00000031509	
ENSBTAG00000031509	XM_024980168
ENSBTAG00000031509	XM_059878057
ENSBTAG00000031509	XM_024980167
ENSBTAG00000031509	XM_005220359
ENSBTAG00000071423	
ENSBTAG00000053105	
ENSBTAG00000001037	
ENSBTAG00000001037	XM_024987157
ENSBTAG00000070318	
ENSBTAG00000006026	XM_059883243
ENSBTAG00000006026	XM_005227834
ENSBTAG00000006026	
ENSBTAG00000076882	
ENSBTAG00000075168	
ENSBTAG00000014824	
ENSBTAG00000074224	
ENSBTAG00000070028	
ENSBTAG00000010144	
ENSBTAG00000010144	XM_005206765
ENSBTAG00000010144	XM_024992304
ENSBTAG00000061287	
ENSBTAG00000001273	XM_059888315
ENSBTAG00000001273	XM_059888311
ENSBTAG00000001273	XM_010807177
ENSBTAG00000001273	XM_059888316
ENSBTAG00000001273	XM_059888313
ENSBTAG00000001273	XM_059888312
ENSBTAG00000059818	
ENSBTAG00000009494	
ENSBTAG00000009494	XM_005219338
ENSBTAG00000018809	XM_024979981
ENSBTAG00000018809	XM_005220347
ENSBTAG00000018809	
ENSBTAG00000045628	XM_002690478
ENSBTAG00000002095	
ENSBTAG00000002095	XM_005227154
ENSBTAG00000002095	XM_005227155
ENSBTAG00000002095	XM_005227153
ENSBTAG00000009030	XM_024997605
ENSBTAG00000009030	XM_024997607
ENSBTAG00000009030	
ENSBTAG00000040132	
ENSBTAG00000040132	XM_024988527
ENSBTAG00000040132	XM_024988526
ENSBTAG00000040132	XM_005227767
ENSBTAG00000040132	XM_005227766
ENSBTAG00000040132	XM_005227765
ENSBTAG00000040132	XM_010821645
ENSBTAG00000040132	XM_005227762
ENSBTAG00000040132	XM_024988523
ENSBTAG00000040132	XM_024988525
ENSBTAG00000040132	XM_024988524
ENSBTAG00000010149	XM_024991937
ENSBTAG00000010149	XM_024991938
ENSBTAG00000010149	XM_059886562
ENSBTAG00000075757	
ENSBTAG00000071848	
ENSBTAG00000055624	
ENSBTAG00000039441	XM_059876515
ENSBTAG00000073503	XM_005220376
ENSBTAG00000073503	
ENSBTAG00000054968	
ENSBTAG00000077705	
ENSBTAG00000047277	
ENSBTAG00000005288	XM_024994514
ENSBTAG00000005288	
ENSBTAG00000064085	
ENSBTAG00000006708	
ENSBTAG00000006708	XM_005211286
ENSBTAG00000068416	
ENSBTAG00000050833	
ENSBTAG00000074670	
ENSBTAG00000024947	XM_024980445
ENSBTAG00000024947	XM_024980444
ENSBTAG00000024947	XM_005220945
ENSBTAG00000072067	
ENSBTAG00000020456	
ENSBTAG00000014822	XM_005211292
ENSBTAG00000014822	XM_015473016
ENSBTAG00000014822	XM_005211291
ENSBTAG00000014822	XM_010808900
ENSBTAG00000014822	XM_010808901
ENSBTAG00000014822	
ENSBTAG00000077614	
ENSBTAG00000076140	
ENSBTAG00000061517	
ENSBTAG00000069134	
ENSBTAG00000057779	
ENSBTAG00000077035	
ENSBTAG00000027064	XM_024992027
ENSBTAG00000027064	XM_059886626
ENSBTAG00000027064	XM_024992025
ENSBTAG00000027064	XM_024992023
ENSBTAG00000027064	XM_059886625
ENSBTAG00000001615	XM_059878224
ENSBTAG00000001615	XM_024980408
ENSBTAG00000001615	XM_015458890
ENSBTAG00000001615	XM_005220921
ENSBTAG00000001615	XM_024980407
ENSBTAG00000001615	XM_005220922
ENSBTAG00000001615	XM_024980409
ENSBTAG00000001615	XM_005220923
ENSBTAG00000001615	XM_005220919
ENSBTAG00000068788	
ENSBTAG00000013337	
ENSBTAG00000056517	
ENSBTAG00000003668	XM_005227839
ENSBTAG00000003668	XM_002699835
ENSBTAG00000003668	
ENSBTAG00000005293	
ENSBTAG00000005293	XM_059888020
ENSBTAG00000005293	XM_059888021
ENSBTAG00000005293	XM_059888022
ENSBTAG00000005293	XM_024993990
ENSBTAG00000005293	XM_059888023
ENSBTAG00000005293	XM_059888024
ENSBTAG00000067665	
ENSBTAG00000056243	
ENSBTAG00000020688	XM_024979972
ENSBTAG00000020688	XM_010816015
ENSBTAG00000072674	
ENSBTAG00000064741	
ENSBTAG00000021490	
ENSBTAG00000021490	XM_010801649
ENSBTAG00000021490	XM_059875120
ENSBTAG00000021490	XM_059875161
ENSBTAG00000021490	XM_059875103
ENSBTAG00000021490	XM_059875134
ENSBTAG00000065805	
ENSBTAG00000070088	
ENSBTAG00000075481	
ENSBTAG00000026768	XM_015461329
ENSBTAG00000026768	
ENSBTAG00000019811	
ENSBTAG00000056447	
ENSBTAG00000007614	
ENSBTAG00000007614	XM_010808957
ENSBTAG00000007614	XM_059890460
ENSBTAG00000007614	XM_059890459
ENSBTAG00000007614	XM_059890458
ENSBTAG00000007614	XM_010808954
ENSBTAG00000007614	XM_024997616
ENSBTAG00000022920	
ENSBTAG00000022920	XM_010821706
ENSBTAG00000022920	XM_005227835
ENSBTAG00000015258	
ENSBTAG00000015258	XM_010815951
ENSBTAG00000015258	XM_005220260
ENSBTAG00000015258	XM_002695790
ENSBTAG00000073504	
ENSBTAG00000060323	
ENSBTAG00000065146	
ENSBTAG00000064283	
ENSBTAG00000014918	
ENSBTAG00000019463	XM_059877882
ENSBTAG00000019463	XM_059877883
ENSBTAG00000019463	XM_005220843
ENSBTAG00000060054	
ENSBTAG00000068468	
ENSBTAG00000061618	
ENSBTAG00000064556	
ENSBTAG00000043971	XM_003586246
ENSBTAG00000074048	
ENSBTAG00000075020	
ENSBTAG00000001829	XM_005214706
ENSBTAG00000001829	
ENSBTAG00000001829	XM_025000591
ENSBTAG00000073267	
ENSBTAG00000014821	
ENSBTAG00000014821	XM_024997318
ENSBTAG00000014821	XM_005211268
ENSBTAG00000014821	XM_024997315
ENSBTAG00000014821	XM_024997314
ENSBTAG00000014821	XM_059890249
ENSBTAG00000014821	XM_005211267
ENSBTAG00000014821	XM_010808880
ENSBTAG00000014821	XM_059890248
ENSBTAG00000072069	
ENSBTAG00000067967	
ENSBTAG00000071473	
ENSBTAG00000021491	
ENSBTAG00000021491	XM_005202006
ENSBTAG00000069668	
ENSBTAG00000052072	
ENSBTAG00000052072	XM_059878602
ENSBTAG00000052072	XM_024980963
ENSBTAG00000052072	XM_024980961
ENSBTAG00000052072	XM_024980960
ENSBTAG00000052072	XM_059878600
ENSBTAG00000052072	XM_024980962
ENSBTAG00000052072	XM_059878601
ENSBTAG00000064965	
ENSBTAG00000077952	
ENSBTAG00000048053	
ENSBTAG00000063915	
ENSBTAG00000063757	
ENSBTAG00000076173	
ENSBTAG00000071846	
ENSBTAG00000052788	XM_059877593
ENSBTAG00000052788	
ENSBTAG00000072170	
ENSBTAG00000068842	
ENSBTAG00000015186	XM_005208493
ENSBTAG00000015186	XM_005208495
ENSBTAG00000015186	
ENSBTAG00000076307	
ENSBTAG00000067918	
ENSBTAG00000010457	
ENSBTAG00000019696	XM_024987260
ENSBTAG00000019696	XM_024987259
ENSBTAG00000019696	XM_005227160
ENSBTAG00000019696	
ENSBTAG00000019696	XM_005227159
ENSBTAG00000019696	XM_059883110
ENSBTAG00000019696	XM_059883111
ENSBTAG00000019696	XM_059883105
ENSBTAG00000019696	XM_059883107
ENSBTAG00000019696	XM_059883104
ENSBTAG00000019696	XM_059883106
ENSBTAG00000019696	XM_059883103
ENSBTAG00000019696	XM_059883108
ENSBTAG00000019696	XM_059883109
ENSBTAG00000019696	XM_059883112
ENSBTAG00000019696	XM_059883114
ENSBTAG00000019696	XM_059883113
ENSBTAG00000066179	
ENSBTAG00000059330	XM_005211928
ENSBTAG00000059330	
ENSBTAG00000001827	XM_005214556
ENSBTAG00000001827	XM_059892453
ENSBTAG00000003321	XM_005227865
ENSBTAG00000003321	XM_059883329
ENSBTAG00000003321	XM_024987851
ENSBTAG00000063797	
ENSBTAG00000030529	
ENSBTAG00000030529	XM_005209421
ENSBTAG00000032372	
ENSBTAG00000063839	XM_059877140
ENSBTAG00000063839	XM_059877141
ENSBTAG00000039971	XM_002695189
ENSBTAG00000039971	XM_005219462
ENSBTAG00000004654	
ENSBTAG00000016621	XM_002695755
ENSBTAG00000016621	XM_015458648
ENSBTAG00000078156	
ENSBTAG00000072050	
ENSBTAG00000076127	
ENSBTAG00000077968	
ENSBTAG00000006002	
ENSBTAG00000006002	XM_059892979
ENSBTAG00000006002	XM_059892978
ENSBTAG00000006002	XM_059892976
ENSBTAG00000006002	XM_059892977
ENSBTAG00000006002	XM_015474243
ENSBTAG00000006002	XM_010811602
ENSBTAG00000006002	XM_015474242
ENSBTAG00000006002	XM_059892975
ENSBTAG00000006002	XM_025001116
ENSBTAG00000006002	XM_025001117
ENSBTAG00000026263	
ENSBTAG00000073610	
ENSBTAG00000010065	XM_059883295
ENSBTAG00000040551	
ENSBTAG00000040551	XM_005211980
ENSBTAG00000040551	XM_059890437
ENSBTAG00000015414	
ENSBTAG00000015414	XM_024979598
ENSBTAG00000015414	XM_010816444
ENSBTAG00000015414	XM_010816445
ENSBTAG00000015414	XM_010816446
ENSBTAG00000073202	
ENSBTAG00000002515	XM_059877631
ENSBTAG00000002515	XM_059877630
ENSBTAG00000002515	XM_059877634
ENSBTAG00000002515	XM_005219685
ENSBTAG00000002515	XM_059877632
ENSBTAG00000002515	XM_059877633
ENSBTAG00000010063	XM_005209425
ENSBTAG00000010063	XM_010807344
ENSBTAG00000010063	XM_003586301
ENSBTAG00000010063	XM_010807343
ENSBTAG00000068941	
ENSBTAG00000007166	
ENSBTAG00000059422	
ENSBTAG00000062456	
ENSBTAG00000014153	XM_059885187
ENSBTAG00000014153	XM_024990146
ENSBTAG00000014153	XM_024990142
ENSBTAG00000014153	XM_024990140
ENSBTAG00000014153	
ENSBTAG00000014820	
ENSBTAG00000060279	
ENSBTAG00000049974	
ENSBTAG00000049974	XM_015461608
ENSBTAG00000012999	
ENSBTAG00000012999	XM_005206797
ENSBTAG00000012999	XM_059886988
ENSBTAG00000012999	XM_005206798
ENSBTAG00000046520	XM_059892980
ENSBTAG00000046520	
ENSBTAG00000046520	XM_025001127
ENSBTAG00000046520	XM_025001126
ENSBTAG00000062495	
ENSBTAG00000045795	XM_024978411
ENSBTAG00000045795	XM_059876850
ENSBTAG00000070193	
ENSBTAG00000010068	XM_059888246
ENSBTAG00000010068	
ENSBTAG00000010068	XM_005209420
ENSBTAG00000001578	XM_005211332
ENSBTAG00000058720	XM_024979301
ENSBTAG00000056773	
ENSBTAG00000015184	XM_024994838
ENSBTAG00000015184	XM_024994839
ENSBTAG00000015184	
ENSBTAG00000078758	
ENSBTAG00000064618	
ENSBTAG00000064377	
ENSBTAG00000045258	
ENSBTAG00000007169	XM_059877989
ENSBTAG00000007169	
ENSBTAG00000046222	
ENSBTAG00000000218	
ENSBTAG00000000218	XM_024997213
ENSBTAG00000007100	XM_059884618
ENSBTAG00000007100	XM_059884617
ENSBTAG00000007100	
ENSBTAG00000007100	XM_024989481
ENSBTAG00000042094	
ENSBTAG00000038702	XM_059877237
ENSBTAG00000038702	XM_059877238
ENSBTAG00000038702	XM_059877239
ENSBTAG00000061904	
ENSBTAG00000042699	
ENSBTAG00000015581	XM_025001125
ENSBTAG00000000997	XM_059890787
ENSBTAG00000011070	
ENSBTAG00000009643	XM_059890566
ENSBTAG00000009643	XM_059890569
ENSBTAG00000009643	XM_059890567
ENSBTAG00000009643	XM_059890570
ENSBTAG00000009643	
ENSBTAG00000060668	XM_010815412
ENSBTAG00000060668	
ENSBTAG00000047590	
ENSBTAG00000021106	XM_010806579
ENSBTAG00000043126	
ENSBTAG00000009702	
ENSBTAG00000009702	XM_015458666
ENSBTAG00000057111	
ENSBTAG00000067982	
ENSBTAG00000044913	
ENSBTAG00000055701	
ENSBTAG00000043271	
ENSBTAG00000032485	XM_005227930
ENSBTAG00000048858	
ENSBTAG00000075169	
ENSBTAG00000058515	
ENSBTAG00000011071	XM_010805314
ENSBTAG00000011071	XM_010805315
ENSBTAG00000011071	
ENSBTAG00000016221	
ENSBTAG00000016221	XM_005227928
ENSBTAG00000016221	XM_005227929
ENSBTAG00000016221	XM_005227927
ENSBTAG00000016221	XM_005227926
ENSBTAG00000046263	XM_024995148
ENSBTAG00000046263	XM_024995154
ENSBTAG00000046263	XM_059888739
ENSBTAG00000046263	XM_024995146
ENSBTAG00000046263	XM_024995145
ENSBTAG00000046263	XM_059888738
ENSBTAG00000046263	XM_024995147
ENSBTAG00000046263	XM_024995149
ENSBTAG00000046263	XM_024995152
ENSBTAG00000046263	XM_024995153
ENSBTAG00000046263	XM_024995150
ENSBTAG00000046263	
ENSBTAG00000020615	
ENSBTAG00000019700	
ENSBTAG00000019700	XM_005226987
ENSBTAG00000019700	XM_059882765
ENSBTAG00000019700	XM_005226994
ENSBTAG00000019700	XM_005226989
ENSBTAG00000019700	XM_005226988
ENSBTAG00000019700	XM_024986993
ENSBTAG00000019700	XM_005226993
ENSBTAG00000019700	XM_015461252
ENSBTAG00000019700	XM_005226991
ENSBTAG00000019700	XM_059882764
ENSBTAG00000019700	XM_005226990
ENSBTAG00000019700	XM_005226992
ENSBTAG00000040245	
ENSBTAG00000031718	
ENSBTAG00000076625	
ENSBTAG00000070596	
ENSBTAG00000016658	
ENSBTAG00000016658	XM_024997401
ENSBTAG00000072603	
ENSBTAG00000005660	
ENSBTAG00000021270	XM_059889935
ENSBTAG00000021270	
ENSBTAG00000013502	XM_024994455
ENSBTAG00000013502	XM_024994454
ENSBTAG00000013502	
ENSBTAG00000007807	
ENSBTAG00000031716	
ENSBTAG00000074070	
ENSBTAG00000071730	
ENSBTAG00000067474	XM_025001163
ENSBTAG00000014638	
ENSBTAG00000076623	
ENSBTAG00000066540	
ENSBTAG00000007809	XM_005212075
ENSBTAG00000007809	XM_059890891
ENSBTAG00000007809	XM_015473267
ENSBTAG00000019820	
ENSBTAG00000019820	XM_005227845
ENSBTAG00000019820	XM_005227844
ENSBTAG00000021727	XM_025000658
ENSBTAG00000020634	
ENSBTAG00000020634	XM_005206784
ENSBTAG00000048716	
ENSBTAG00000045778	
ENSBTAG00000020937	
ENSBTAG00000043477	
ENSBTAG00000068922	XM_059890770
ENSBTAG00000068922	
ENSBTAG00000005658	XM_015472169
ENSBTAG00000005658	XM_059885669
ENSBTAG00000005658	XM_015472163
ENSBTAG00000005658	
ENSBTAG00000019077	XM_005211393
ENSBTAG00000042589	
ENSBTAG00000052522	XM_015471937
ENSBTAG00000043005	
ENSBTAG00000067540	
ENSBTAG00000078576	
ENSBTAG00000068940	
ENSBTAG00000070635	
ENSBTAG00000044844	
ENSBTAG00000018947	
ENSBTAG00000005570	
ENSBTAG00000052155	
ENSBTAG00000045370	
ENSBTAG00000042735	
ENSBTAG00000046846	
ENSBTAG00000055980	
ENSBTAG00000070173	
ENSBTAG00000003121	XM_059883659
ENSBTAG00000003121	XM_059883658
ENSBTAG00000003121	XM_015461597
ENSBTAG00000003121	XM_015461596
ENSBTAG00000003121	XM_059883657
ENSBTAG00000042990	
ENSBTAG00000020636	
ENSBTAG00000020636	XM_005206770
ENSBTAG00000008752	XM_005209391
ENSBTAG00000008752	XM_005209392
ENSBTAG00000008752	XM_010807316
ENSBTAG00000074061	
ENSBTAG00000018297	
ENSBTAG00000018297	XM_059890899
ENSBTAG00000018297	XM_005212079
ENSBTAG00000018297	XM_010809567
ENSBTAG00000018297	XM_024998096
ENSBTAG00000018297	XM_010809568
ENSBTAG00000074594	
ENSBTAG00000052385	
ENSBTAG00000075275	
ENSBTAG00000060040	
ENSBTAG00000016179	
ENSBTAG00000037794	
ENSBTAG00000037794	XM_002695806
ENSBTAG00000009785	XM_059877539
ENSBTAG00000009785	XM_024979079
ENSBTAG00000009785	XM_024979078
ENSBTAG00000009785	
ENSBTAG00000019703	
ENSBTAG00000019703	XM_059883561
ENSBTAG00000046956	
ENSBTAG00000046956	XM_024997832
ENSBTAG00000046956	XM_005211397
ENSBTAG00000046956	XM_059890655
ENSBTAG00000046956	XM_024997833
ENSBTAG00000046956	XM_059890656
ENSBTAG00000046956	XM_059890657
ENSBTAG00000038544	
ENSBTAG00000008753	
ENSBTAG00000008753	XM_002689197
ENSBTAG00000074867	
ENSBTAG00000064396	
ENSBTAG00000038154	XM_005208564
ENSBTAG00000038154	XM_003586247
ENSBTAG00000038154	XM_059888514
ENSBTAG00000075614	
ENSBTAG00000001400	
ENSBTAG00000001400	XM_005218982
ENSBTAG00000001400	XM_059876832
ENSBTAG00000001400	XM_005218981
ENSBTAG00000001400	XM_059876831
ENSBTAG00000071966	
ENSBTAG00000038696	
ENSBTAG00000078438	
ENSBTAG00000018299	XM_015473231
ENSBTAG00000018299	
ENSBTAG00000074358	
ENSBTAG00000020638	
ENSBTAG00000045863	
ENSBTAG00000017798	
ENSBTAG00000004553	XM_005208512
ENSBTAG00000004553	XM_005208511
ENSBTAG00000004553	XM_005208510
ENSBTAG00000077682	
ENSBTAG00000076987	
ENSBTAG00000056653	
ENSBTAG00000007105	
ENSBTAG00000007105	XM_024996691
ENSBTAG00000007105	XM_002685144
ENSBTAG00000075267	XM_024997453
ENSBTAG00000075267	XM_005211307
ENSBTAG00000074117	
ENSBTAG00000045877	XM_024987705
ENSBTAG00000045877	XM_024987706
ENSBTAG00000045877	XM_024987702
ENSBTAG00000045877	
ENSBTAG00000045877	XM_024987704
ENSBTAG00000017811	
ENSBTAG00000017811	XM_005212025
ENSBTAG00000072188	
ENSBTAG00000016037	
ENSBTAG00000015732	XM_059890409
ENSBTAG00000015732	
ENSBTAG00000015732	XM_059890408
ENSBTAG00000008759	
ENSBTAG00000008759	XM_059888110
ENSBTAG00000060899	
ENSBTAG00000018556	
ENSBTAG00000070215	
ENSBTAG00000050547	
ENSBTAG00000064339	XM_059888906
ENSBTAG00000070892	
ENSBTAG00000007106	XM_059881712
ENSBTAG00000007106	
ENSBTAG00000007106	XM_059881750
