tx	gene_id	symbol	gene_biotype	transcript_biotype	chrom	source
ENSMUST00000239279.2	ENSMUSG00000118620	Gm53011	unitary_pseudogene	unitary_pseudogene	X	cdna
ENSMUST00000238741.2	ENSMUSG00000118421	Gm50491	unitary_pseudogene	unitary_pseudogene	9	cdna
ENSMUST00000239096.2	ENSMUSG00000118503	Gm53009	unitary_pseudogene	unitary_pseudogene	17	cdna
ENSMUST00000238558.2	ENSMUSG00000118397	Gm50488	unitary_pseudogene	unitary_pseudogene	9	cdna
ENSMUST00000239235.2	ENSMUSG00000118593	Gm52976	unitary_pseudogene	unitary_pseudogene	2	cdna
ENSMUST00000239170.2	ENSMUSG00000118546	Gm20348	unitary_pseudogene	unitary_pseudogene	12	cdna
ENSMUST00000239493.2	ENSMUSG00000118647	Gm55744	unitary_pseudogene	unitary_pseudogene	4	cdna
ENSMUST00000227994.2	ENSMUSG00000115557	Gm40318	unitary_pseudogene	unitary_pseudogene	5	cdna
ENSMUST00000212521.2	ENSMUSG00000110495	Gm45879	unitary_pseudogene	unitary_pseudogene	18	cdna
ENSMUST00000129783.2	ENSMUSG00000033872	Best4-ps	unitary_pseudogene	unitary_pseudogene	4	cdna
ENSMUST00000238918.2	ENSMUSG00000118544	Gm53033	unitary_pseudogene	unitary_pseudogene	7	cdna
ENSMUST00000223151.2	ENSMUSG00000113114	Gm47846	unitary_pseudogene	unitary_pseudogene	11	cdna
ENSMUST00000238543.2	ENSMUSG00000118467	Gm50481	unitary_pseudogene	unitary_pseudogene	13	cdna
ENSMUST00000234873.2	ENSMUSG00000117623	Gm50014	unitary_pseudogene	unitary_pseudogene	3	cdna
ENSMUST00000238366.2	ENSMUSG00000118416	Gm50453	unitary_pseudogene	unitary_pseudogene	4	cdna
ENSMUST00000182867.2	ENSMUSG00000098082	Gm20574	unitary_pseudogene	unitary_pseudogene	17	cdna
ENSMUST00000249722.1	ENSMUSG00000121611	ENSMUSG00000121611	unitary_pseudogene	unitary_pseudogene	13	cdna
ENSMUST00000238737.2	ENSMUSG00000118463	Ccnq-ps1	unitary_pseudogene	unitary_pseudogene	X	cdna
ENSMUST00000238497.2	ENSMUSG00000118412	Gm32766	unitary_pseudogene	unitary_pseudogene	7	cdna
ENSMUST00000227568.2	ENSMUSG00000115600	Gm49299	unitary_pseudogene	unitary_pseudogene	14	cdna
ENSMUST00000249912.1	ENSMUSG00000121917	ENSMUSG00000121917	unitary_pseudogene	unitary_pseudogene	X	cdna
ENSMUST00000249727.1	ENSMUSG00000121612	ENSMUSG00000121612	unitary_pseudogene	unitary_pseudogene	15	cdna
ENSMUST00000238195.2	ENSMUSG00000118478	Gm50476	unitary_pseudogene	unitary_pseudogene	X	cdna
ENSMUST00000233655.2	ENSMUSG00000117008	Gm49817	unitary_pseudogene	unitary_pseudogene	10	cdna
ENSMUST00000239422.2	ENSMUSG00000118654	Gm55835	unitary_pseudogene	unitary_pseudogene	3	cdna
ENSMUST00000238359.2	ENSMUSG00000118428	Gm5038	unitary_pseudogene	unitary_pseudogene	11	cdna
ENSMUST00000238703.2	ENSMUSG00000118487	Gm50464	unitary_pseudogene	unitary_pseudogene	8	cdna
ENSMUST00000227377.2	ENSMUSG00000115221	Gm49121	unitary_pseudogene	unitary_pseudogene	17	cdna
ENSMUST00000249632.1	ENSMUSG00000121599	ENSMUSG00000121599	unitary_pseudogene	unitary_pseudogene	17	cdna
ENSMUST00000238850.2	ENSMUSG00000118563	Gm53031	unitary_pseudogene	unitary_pseudogene	2	cdna
ENSMUST00000249655.1	ENSMUSG00000121600	ENSMUSG00000121600	unitary_pseudogene	unitary_pseudogene	8	cdna
ENSMUST00000239174.2	ENSMUSG00000118599	Fam177b	unitary_pseudogene	unitary_pseudogene	1	cdna
ENSMUST00000227071.2	ENSMUSG00000115688	Gm49209	unitary_pseudogene	unitary_pseudogene	9	cdna
ENSMUST00000199555.4	ENSMUSG00000105082	Aqp10-ps	unitary_pseudogene	unitary_pseudogene	3	cdna
ENSMUST00000239040.3	ENSMUSG00000118526	Gm52960	unitary_pseudogene	unitary_pseudogene	2	cdna
ENSMUST00000238395.3	ENSMUSG00000118448	Gm50492	unitary_pseudogene	unitary_pseudogene	6	cdna
ENSMUST00000249657.1	ENSMUSG00000121601	ENSMUSG00000121601	unitary_pseudogene	unitary_pseudogene	6	cdna
ENSMUST00000217248.2	ENSMUSG00000111473	LOC102637012	unitary_pseudogene	unitary_pseudogene	7	cdna
ENSMUST00000216356.2	ENSMUSG00000111766	Gm47873	unitary_pseudogene	unitary_pseudogene	9	cdna
ENSMUST00000239256.2	ENSMUSG00000118619	Gm53041	unitary_pseudogene	unitary_pseudogene	6	cdna
ENSMUST00000120486.3	ENSMUSG00000082373	Gm13754	unitary_pseudogene	unitary_pseudogene	1	cdna
ENSMUST00000213229.3	ENSMUSG00000111353	Gm19324	unitary_pseudogene	unitary_pseudogene	9	cdna
ENSMUST00000249930.1	ENSMUSG00000121919	ENSMUSG00000121919	unitary_pseudogene	unitary_pseudogene	9	cdna
ENSMUST00000208606.2	ENSMUSG00000109549	Gm38941	unitary_pseudogene	unitary_pseudogene	7	cdna
ENSMUST00000238240.2	ENSMUSG00000118479	Gm32514	unitary_pseudogene	unitary_pseudogene	2	cdna
ENSMUST00000238745.3	ENSMUSG00000118435	Gm50482	unitary_pseudogene	unitary_pseudogene	5	cdna
ENSMUST00000239103.2	ENSMUSG00000118518	Gm52980	unitary_pseudogene	unitary_pseudogene	7	cdna
ENSMUST00000208450.3	ENSMUSG00000109201	Gm6518	unitary_pseudogene	unitary_pseudogene	7	cdna
ENSMUST00000124025.2	ENSMUSG00000086162	Gm16342	unitary_pseudogene	unitary_pseudogene	11	cdna
ENSMUST00000238466.2	ENSMUSG00000118486	Gm30172	unitary_pseudogene	unitary_pseudogene	11	cdna
ENSMUST00000249843.1	ENSMUSG00000121907	ENSMUSG00000121907	unitary_pseudogene	unitary_pseudogene	7	cdna
ENSMUST00000238611.2	ENSMUSG00000118473	Lcn15	unitary_pseudogene	unitary_pseudogene	2	cdna
ENSMUST00000138925.3	ENSMUSG00000085938	Gm14371	unitary_pseudogene	unitary_pseudogene	2	cdna
ENSMUST00000187977.2	ENSMUSG00000101374	Gm28844	transcribed_processed_pseudogene	transcribed_processed_pseudogene	Y	cdna
ENSMUST00000188365.2	ENSMUSG00000099393	Gm28179	transcribed_processed_pseudogene	transcribed_processed_pseudogene	Y	cdna
ENSMUST00000191219.2	ENSMUSG00000101982	Gm28990	transcribed_processed_pseudogene	transcribed_processed_pseudogene	Y	cdna
ENSMUST00000236846.2	ENSMUSG00000118277	Gm50310	transcribed_processed_pseudogene	transcribed_processed_pseudogene	19	cdna
ENSMUST00000119947.2	ENSMUSG00000083405	Gm15725	transcribed_processed_pseudogene	transcribed_processed_pseudogene	16	cdna
ENSMUST00000119967.2	ENSMUSG00000080861	Gm11325	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000116499.4	ENSMUSG00000080241	Dppa3-ps	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000146631.2	ENSMUSG00000067547	Gm7666	transcribed_processed_pseudogene	transcribed_processed_pseudogene	15	cdna
ENSMUST00000235473.2	ENSMUSG00000118191	Gm45934	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000117891.2	ENSMUSG00000089814	Gm15310	transcribed_processed_pseudogene	transcribed_processed_pseudogene	16	cdna
ENSMUST00000198555.3	ENSMUSG00000105124	Gm5297	transcribed_processed_pseudogene	transcribed_processed_pseudogene	5	cdna
ENSMUST00000168454.4	ENSMUSG00000090474	Gm9372	transcribed_processed_pseudogene	transcribed_processed_pseudogene	3	cdna
ENSMUST00000121250.2	ENSMUSG00000083013	Gm12978	transcribed_processed_pseudogene	transcribed_processed_pseudogene	4	cdna
ENSMUST00000119196.3	ENSMUSG00000080700	Gm15981	transcribed_processed_pseudogene	transcribed_processed_pseudogene	5	cdna
ENSMUST00000120944.2	ENSMUSG00000080902	Ywhaq-ps3	transcribed_processed_pseudogene	transcribed_processed_pseudogene	4	cdna
ENSMUST00000071825.6	ENSMUSG00000059301	Ube2frt	transcribed_processed_pseudogene	transcribed_processed_pseudogene	12	cdna
ENSMUST00000196257.2	ENSMUSG00000105969	Gm42525	transcribed_processed_pseudogene	transcribed_processed_pseudogene	3	cdna
ENSMUST00000199349.2	ENSMUSG00000106029	Gm4410	transcribed_processed_pseudogene	transcribed_processed_pseudogene	3	cdna
ENSMUST00000121455.3	ENSMUSG00000083899	Gm12346	transcribed_processed_pseudogene	transcribed_processed_pseudogene	11	cdna
ENSMUST00000118546.2	ENSMUSG00000081042	Psmb7-ps2	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000236589.2	ENSMUSG00000117747	Gm50438	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000119356.2	ENSMUSG00000083152	Apc-ps1	transcribed_processed_pseudogene	transcribed_processed_pseudogene	5	cdna
ENSMUST00000226865.2	ENSMUSG00000115759	Gm18787	transcribed_processed_pseudogene	transcribed_processed_pseudogene	15	cdna
ENSMUST00000238860.2	ENSMUSG00000118555	Gm55889	transcribed_processed_pseudogene	transcribed_processed_pseudogene	7	cdna
ENSMUST00000163943.2	ENSMUSG00000090300	Gm17119	transcribed_processed_pseudogene	transcribed_processed_pseudogene	3	cdna
ENSMUST00000117260.2	ENSMUSG00000080862	Gm14523	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000228184.2	ENSMUSG00000115206	Gm49286	transcribed_processed_pseudogene	transcribed_processed_pseudogene	15	cdna
ENSMUST00000234739.2	ENSMUSG00000117460	4921533I20Rik	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000234168.2	ENSMUSG00000117407	Gm7720	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000234125.2	ENSMUSG00000117357	Gm41675	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000165672.2	ENSMUSG00000073607	Gm10548	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000235992.2	ENSMUSG00000118264	Rps15-ps3	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000236712.2	ENSMUSG00000118133	Gm6978	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000194575.2	ENSMUSG00000102232	Gm19035	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000193056.2	ENSMUSG00000102827	Gm8242	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000154992.2	ENSMUSG00000085939	Cd63-ps	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000236221.2	ENSMUSG00000117936	Gm18978	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000076842.7	ENSMUSG00000091957	Rps2-ps10	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000235145.2	ENSMUSG00000117759	AA684185	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000237325.2	ENSMUSG00000118319	Gm2176	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000185628.2	ENSMUSG00000102047	2010010A06Rik	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000235309.2	ENSMUSG00000118074	Gm31907	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000122144.2	ENSMUSG00000083445	Gm15038	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000119297.2	ENSMUSG00000095599	Gm6215	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000234629.2	ENSMUSG00000117492	Gm19052	transcribed_processed_pseudogene	transcribed_processed_pseudogene	18	cdna
ENSMUST00000178657.2	ENSMUSG00000094326	Gm10045	transcribed_processed_pseudogene	transcribed_processed_pseudogene	17	cdna
ENSMUST00000160676.2	ENSMUSG00000089999	Gm6485	transcribed_processed_pseudogene	transcribed_processed_pseudogene	3	cdna
ENSMUST00000120892.2	ENSMUSG00000081119	Gm14601	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000197517.2	ENSMUSG00000105671	Gm31306	transcribed_processed_pseudogene	transcribed_processed_pseudogene	3	cdna
ENSMUST00000126139.2	ENSMUSG00000085722	Gm4916	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000126393.2	ENSMUSG00000118627	Gm55896	transcribed_processed_pseudogene	transcribed_processed_pseudogene	5	cdna
ENSMUST00000121240.2	ENSMUSG00000081156	Gm14425	transcribed_processed_pseudogene	transcribed_processed_pseudogene	2	cdna
ENSMUST00000181413.3	ENSMUSG00000063885	Gm6498	transcribed_processed_pseudogene	transcribed_processed_pseudogene	14	cdna
ENSMUST00000221563.2	ENSMUSG00000113285	Gm36128	transcribed_processed_pseudogene	transcribed_processed_pseudogene	12	cdna
ENSMUST00000101577.6	ENSMUSG00000073198	Bnip3l-ps	transcribed_processed_pseudogene	transcribed_processed_pseudogene	12	cdna
ENSMUST00000186566.2	ENSMUSG00000059229	Gm6802	transcribed_processed_pseudogene	transcribed_processed_pseudogene	12	cdna
ENSMUST00000218395.2	ENSMUSG00000112649	Gm47647	transcribed_processed_pseudogene	transcribed_processed_pseudogene	12	cdna
ENSMUST00000182235.2	ENSMUSG00000098029	Gm7745	transcribed_processed_pseudogene	transcribed_processed_pseudogene	12	cdna
ENSMUST00000221503.2	ENSMUSG00000114083	Gm47860	transcribed_processed_pseudogene	transcribed_processed_pseudogene	12	cdna
ENSMUST00000221248.2	ENSMUSG00000079076	Gm3086	transcribed_processed_pseudogene	transcribed_processed_pseudogene	12	cdna
ENSMUST00000184686.2	ENSMUSG00000092054	Kif4-ps	transcribed_processed_pseudogene	transcribed_processed_pseudogene	12	cdna
ENSMUST00000220693.2	ENSMUSG00000113761	Gm4263	transcribed_processed_pseudogene	transcribed_processed_pseudogene	12	cdna
ENSMUST00000222549.2	ENSMUSG00000114147	Gm18939	transcribed_processed_pseudogene	transcribed_processed_pseudogene	12	cdna
ENSMUST00000219904.2	ENSMUSG00000112719	Gm45925	transcribed_processed_pseudogene	transcribed_processed_pseudogene	12	cdna
ENSMUST00000219344.2	ENSMUSG00000112657	BC106175	transcribed_processed_pseudogene	transcribed_processed_pseudogene	12	cdna
ENSMUST00000182234.2	ENSMUSG00000098158	Gm4804	transcribed_processed_pseudogene	transcribed_processed_pseudogene	12	cdna
ENSMUST00000220979.2	ENSMUSG00000113854	Gm2099	transcribed_processed_pseudogene	transcribed_processed_pseudogene	12	cdna
ENSMUST00000235308.2	ENSMUSG00000118052	Gm50432	transcribed_processed_pseudogene	transcribed_processed_pseudogene	19	cdna
ENSMUST00000209326.2	ENSMUSG00000109695	Gm31166	transcribed_processed_pseudogene	transcribed_processed_pseudogene	19	cdna
ENSMUST00000235961.2	ENSMUSG00000117958	Gm35183	transcribed_processed_pseudogene	transcribed_processed_pseudogene	19	cdna
ENSMUST00000185966.2	ENSMUSG00000101813	Gm28503	transcribed_processed_pseudogene	transcribed_processed_pseudogene	12	cdna
ENSMUST00000222525.2	ENSMUSG00000113850	Gm47191	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000220512.2	ENSMUSG00000113260	Gm53057	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000224253.2	ENSMUSG00000114353	Gm7896	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000118346.2	ENSMUSG00000085603	Gm11346	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000167849.3	ENSMUSG00000091577	Gm6211	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000224010.2	ENSMUSG00000114836	Gm18517	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000086508.5	ENSMUSG00000094772	Rpl29-ps2	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000222219.2	ENSMUSG00000113508	Gm9742	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000222868.2	ENSMUSG00000114152	Gm5374	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000178096.3	ENSMUSG00000096192	Gm18856	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000221814.2	ENSMUSG00000113836	Gm3325	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000221763.2	ENSMUSG00000113081	Gm3333	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000222331.2	ENSMUSG00000113109	Gm7712	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000224116.2	ENSMUSG00000074830	Zfp640	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000118425.2	ENSMUSG00000082396	Zfp389	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000220728.2	ENSMUSG00000113701	B230303A05Rik	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000225091.2	ENSMUSG00000114677	Gm48733	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000220769.2	ENSMUSG00000113626	Gm7240	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000221652.2	ENSMUSG00000113623	Gm48691	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000224591.2	ENSMUSG00000114619	Gm49141	transcribed_processed_pseudogene	transcribed_processed_pseudogene	14	cdna
ENSMUST00000190306.2	ENSMUSG00000102036	1700063K16Rik	transcribed_processed_pseudogene	transcribed_processed_pseudogene	16	cdna
ENSMUST00000161633.2	ENSMUSG00000089645	Gm5766	transcribed_processed_pseudogene	transcribed_processed_pseudogene	16	cdna
ENSMUST00000190494.2	ENSMUSG00000101234	1700007E05Rik	transcribed_processed_pseudogene	transcribed_processed_pseudogene	16	cdna
ENSMUST00000231972.2	ENSMUSG00000116632	Magef1	transcribed_processed_pseudogene	transcribed_processed_pseudogene	16	cdna
ENSMUST00000223666.3	ENSMUSG00000079737	Bfar	transcribed_processed_pseudogene	transcribed_processed_pseudogene	16	cdna
ENSMUST00000231284.2	ENSMUSG00000115852	Gm52969	transcribed_processed_pseudogene	transcribed_processed_pseudogene	16	cdna
ENSMUST00000119553.2	ENSMUSG00000080797	Gm15760	transcribed_processed_pseudogene	transcribed_processed_pseudogene	16	cdna
ENSMUST00000189967.3	ENSMUSG00000101587	Gm29036	transcribed_processed_pseudogene	transcribed_processed_pseudogene	5	cdna
ENSMUST00000221430.2	ENSMUSG00000114077	Gm48776	transcribed_processed_pseudogene	transcribed_processed_pseudogene	13	cdna
ENSMUST00000118114.2	ENSMUSG00000083329	Gm14220	transcribed_processed_pseudogene	transcribed_processed_pseudogene	2	cdna
ENSMUST00000199640.2	ENSMUSG00000106038	Gm4962	transcribed_processed_pseudogene	transcribed_processed_pseudogene	5	cdna
ENSMUST00000119926.2	ENSMUSG00000081375	Gm14686	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000121387.2	ENSMUSG00000082214	Gm15009	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000162836.3	ENSMUSG00000089975	Gm7420	transcribed_processed_pseudogene	transcribed_processed_pseudogene	5	cdna
ENSMUST00000170221.2	ENSMUSG00000091135	Lgals1-ps2	transcribed_processed_pseudogene	transcribed_processed_pseudogene	15	cdna
ENSMUST00000120787.2	ENSMUSG00000083019	Gm6222	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000179028.3	ENSMUSG00000118488	Gm21870	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000182340.2	ENSMUSG00000048592	Gm5946	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000139758.2	ENSMUSG00000055700	4933401B06Rik	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000178160.3	ENSMUSG00000093916	Gm379	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000151942.2	ENSMUSG00000087235	Gm4750	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000146697.2	ENSMUSG00000087569	Actb-ps1	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000130841.2	ENSMUSG00000086996	4933416E14Rik	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000173100.2	ENSMUSG00000045217	Ppp1r2-ps9	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000140102.2	ENSMUSG00000052025	Ppp1r2-ps7	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000187973.2	ENSMUSG00000095597	Rps7-ps3	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000089286.13	ENSMUSG00000068173	Btg1b	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000184452.9	ENSMUSG00000098348	Btg1c	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000249238.1	ENSMUSG00000062791	Gm382	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000249240.1	ENSMUSG00000049815	4921511C20Rik	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000238617.2	ENSMUSG00000118452	Gm21883	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000132683.2	ENSMUSG00000051537	Gm5124	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000120410.2	ENSMUSG00000080772	Gm12543	transcribed_processed_pseudogene	transcribed_processed_pseudogene	4	cdna
ENSMUST00000121201.3	ENSMUSG00000082383	Gm9670	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
ENSMUST00000144563.2	ENSMUSG00000043661	Gm9785	transcribed_processed_pseudogene	transcribed_processed_pseudogene	X	cdna
